#gene_id	path_id	pathway
hsa:7480	path:hsa05166	HTLV-I infection
hsa:7481	path:hsa05166	HTLV-I infection
hsa:7482	path:hsa05166	HTLV-I infection
hsa:7483	path:hsa05166	HTLV-I infection
hsa:7484	path:hsa05166	HTLV-I infection
hsa:7494	path:hsa05166	HTLV-I infection
hsa:7514	path:hsa05166	HTLV-I infection
hsa:7538	path:hsa05166	HTLV-I infection
hsa:7850	path:hsa05166	HTLV-I infection
hsa:7855	path:hsa05166	HTLV-I infection
hsa:7976	path:hsa05166	HTLV-I infection
hsa:80326	path:hsa05166	HTLV-I infection
hsa:8061	path:hsa05166	HTLV-I infection
hsa:81029	path:hsa05166	HTLV-I infection
hsa:811	path:hsa05166	HTLV-I infection
hsa:821	path:hsa05166	HTLV-I infection
hsa:8295	path:hsa05166	HTLV-I infection
hsa:8321	path:hsa05166	HTLV-I infection
hsa:8322	path:hsa05166	HTLV-I infection
hsa:8323	path:hsa05166	HTLV-I infection
hsa:8324	path:hsa05166	HTLV-I infection
hsa:8325	path:hsa05166	HTLV-I infection
hsa:8326	path:hsa05166	HTLV-I infection
hsa:83447	path:hsa05166	HTLV-I infection
hsa:83660	path:hsa05166	HTLV-I infection
hsa:8498	path:hsa05166	HTLV-I infection
hsa:8503	path:hsa05166	HTLV-I infection
hsa:8517	path:hsa05166	HTLV-I infection
hsa:8697	path:hsa05166	HTLV-I infection
hsa:8829	path:hsa05166	HTLV-I infection
hsa:8850	path:hsa05166	HTLV-I infection
hsa:8881	path:hsa05166	HTLV-I infection
hsa:894	path:hsa05166	HTLV-I infection
hsa:896	path:hsa05166	HTLV-I infection
hsa:89780	path:hsa05166	HTLV-I infection
hsa:9020	path:hsa05166	HTLV-I infection
hsa:9133	path:hsa05166	HTLV-I infection
hsa:915	path:hsa05166	HTLV-I infection
hsa:916	path:hsa05166	HTLV-I infection
hsa:917	path:hsa05166	HTLV-I infection
hsa:9184	path:hsa05166	HTLV-I infection
hsa:9232	path:hsa05166	HTLV-I infection
hsa:94241	path:hsa05166	HTLV-I infection
hsa:9519	path:hsa05166	HTLV-I infection
hsa:958	path:hsa05166	HTLV-I infection
hsa:991	path:hsa05166	HTLV-I infection
hsa:996	path:hsa05166	HTLV-I infection
hsa:100133583	path:hsa05168	Herpes simplex infection
hsa:100506332	path:hsa05168	Herpes simplex infection
hsa:1017	path:hsa05168	Herpes simplex infection
hsa:10189	path:hsa05168	Herpes simplex infection
hsa:10379	path:hsa05168	Herpes simplex infection
hsa:10445	path:hsa05168	Herpes simplex infection
hsa:10454	path:hsa05168	Herpes simplex infection
hsa:10482	path:hsa05168	Herpes simplex infection
hsa:10629	path:hsa05168	Herpes simplex infection
hsa:10929	path:hsa05168	Herpes simplex infection
hsa:112950	path:hsa05168	Herpes simplex infection
hsa:1387	path:hsa05168	Herpes simplex infection
hsa:1457	path:hsa05168	Herpes simplex infection
hsa:1459	path:hsa05168	Herpes simplex infection
hsa:1460	path:hsa05168	Herpes simplex infection
hsa:148022	path:hsa05168	Herpes simplex infection
hsa:1616	path:hsa05168	Herpes simplex infection
hsa:1936	path:hsa05168	Herpes simplex infection
hsa:1965	path:hsa05168	Herpes simplex infection
hsa:2033	path:hsa05168	Herpes simplex infection
hsa:23118	path:hsa05168	Herpes simplex infection
hsa:2353	path:hsa05168	Herpes simplex infection
hsa:23586	path:hsa05168	Herpes simplex infection
hsa:25833	path:hsa05168	Herpes simplex infection
hsa:27097	path:hsa05168	Herpes simplex infection
hsa:27102	path:hsa05168	Herpes simplex infection
hsa:29110	path:hsa05168	Herpes simplex infection
hsa:2969	path:hsa05168	Herpes simplex infection
hsa:29915	path:hsa05168	Herpes simplex infection
hsa:29992	path:hsa05168	Herpes simplex infection
hsa:29997	path:hsa05168	Herpes simplex infection
hsa:3054	path:hsa05168	Herpes simplex infection
hsa:3105	path:hsa05168	Herpes simplex infection
hsa:3106	path:hsa05168	Herpes simplex infection
hsa:3107	path:hsa05168	Herpes simplex infection
hsa:3108	path:hsa05168	Herpes simplex infection
hsa:3109	path:hsa05168	Herpes simplex infection
hsa:3111	path:hsa05168	Herpes simplex infection
hsa:3112	path:hsa05168	Herpes simplex infection
hsa:3113	path:hsa05168	Herpes simplex infection
hsa:3115	path:hsa05168	Herpes simplex infection
hsa:3117	path:hsa05168	Herpes simplex infection
hsa:3118	path:hsa05168	Herpes simplex infection
hsa:3119	path:hsa05168	Herpes simplex infection
hsa:3122	path:hsa05168	Herpes simplex infection
hsa:3123	path:hsa05168	Herpes simplex infection
hsa:3125	path:hsa05168	Herpes simplex infection
hsa:3126	path:hsa05168	Herpes simplex infection
hsa:3127	path:hsa05168	Herpes simplex infection
hsa:3133	path:hsa05168	Herpes simplex infection
hsa:3134	path:hsa05168	Herpes simplex infection
hsa:3135	path:hsa05168	Herpes simplex infection
hsa:3150	path:hsa05168	Herpes simplex infection
hsa:3190	path:hsa05168	Herpes simplex infection
hsa:3434	path:hsa05168	Herpes simplex infection
hsa:3439	path:hsa05168	Herpes simplex infection
hsa:3440	path:hsa05168	Herpes simplex infection
hsa:3441	path:hsa05168	Herpes simplex infection
hsa:3442	path:hsa05168	Herpes simplex infection
hsa:3443	path:hsa05168	Herpes simplex infection
hsa:3444	path:hsa05168	Herpes simplex infection
hsa:3445	path:hsa05168	Herpes simplex infection
hsa:3446	path:hsa05168	Herpes simplex infection
hsa:3447	path:hsa05168	Herpes simplex infection
hsa:3448	path:hsa05168	Herpes simplex infection
hsa:3449	path:hsa05168	Herpes simplex infection
hsa:3451	path:hsa05168	Herpes simplex infection
hsa:3452	path:hsa05168	Herpes simplex infection
hsa:3454	path:hsa05168	Herpes simplex infection
hsa:3455	path:hsa05168	Herpes simplex infection
hsa:3456	path:hsa05168	Herpes simplex infection
hsa:3458	path:hsa05168	Herpes simplex infection
hsa:3459	path:hsa05168	Herpes simplex infection
hsa:3460	path:hsa05168	Herpes simplex infection
hsa:355	path:hsa05168	Herpes simplex infection
hsa:3553	path:hsa05168	Herpes simplex infection
hsa:356	path:hsa05168	Herpes simplex infection
hsa:3569	path:hsa05168	Herpes simplex infection
hsa:3592	path:hsa05168	Herpes simplex infection
hsa:3593	path:hsa05168	Herpes simplex infection
hsa:3600	path:hsa05168	Herpes simplex infection
hsa:3661	path:hsa05168	Herpes simplex infection
hsa:3665	path:hsa05168	Herpes simplex infection
hsa:3716	path:hsa05168	Herpes simplex infection
hsa:3717	path:hsa05168	Herpes simplex infection
hsa:3725	path:hsa05168	Herpes simplex infection
hsa:387332	path:hsa05168	Herpes simplex infection
hsa:4049	path:hsa05168	Herpes simplex infection
hsa:406	path:hsa05168	Herpes simplex infection
hsa:439996	path:hsa05168	Herpes simplex infection
hsa:440275	path:hsa05168	Herpes simplex infection
hsa:4615	path:hsa05168	Herpes simplex infection
hsa:4790	path:hsa05168	Herpes simplex infection
hsa:4792	path:hsa05168	Herpes simplex infection
hsa:4793	path:hsa05168	Herpes simplex infection
hsa:4938	path:hsa05168	Herpes simplex infection
hsa:4939	path:hsa05168	Herpes simplex infection
hsa:4940	path:hsa05168	Herpes simplex infection
hsa:51616	path:hsa05168	Herpes simplex infection
hsa:5187	path:hsa05168	Herpes simplex infection
hsa:5199	path:hsa05168	Herpes simplex infection
hsa:5371	path:hsa05168	Herpes simplex infection
hsa:54106	path:hsa05168	Herpes simplex infection
hsa:54205	path:hsa05168	Herpes simplex infection
hsa:5430	path:hsa05168	Herpes simplex infection
hsa:54926	path:hsa05168	Herpes simplex infection
hsa:5499	path:hsa05168	Herpes simplex infection
hsa:5500	path:hsa05168	Herpes simplex infection
hsa:5501	path:hsa05168	Herpes simplex infection
hsa:5599	path:hsa05168	Herpes simplex infection
hsa:55998	path:hsa05168	Herpes simplex infection
hsa:56000	path:hsa05168	Herpes simplex infection
hsa:56001	path:hsa05168	Herpes simplex infection
hsa:5601	path:hsa05168	Herpes simplex infection
hsa:5602	path:hsa05168	Herpes simplex infection
hsa:5610	path:hsa05168	Herpes simplex infection
hsa:57506	path:hsa05168	Herpes simplex infection
hsa:5781	path:hsa05168	Herpes simplex infection
hsa:5818	path:hsa05168	Herpes simplex infection
hsa:5819	path:hsa05168	Herpes simplex infection
hsa:5970	path:hsa05168	Herpes simplex infection
hsa:6041	path:hsa05168	Herpes simplex infection
hsa:6347	path:hsa05168	Herpes simplex infection
hsa:6352	path:hsa05168	Herpes simplex infection
hsa:64135	path:hsa05168	Herpes simplex infection
hsa:6426	path:hsa05168	Herpes simplex infection
hsa:6427	path:hsa05168	Herpes simplex infection
hsa:6428	path:hsa05168	Herpes simplex infection
hsa:6429	path:hsa05168	Herpes simplex infection
hsa:6430	path:hsa05168	Herpes simplex infection
hsa:6431	path:hsa05168	Herpes simplex infection
hsa:6432	path:hsa05168	Herpes simplex infection
hsa:6500	path:hsa05168	Herpes simplex infection
hsa:6502	path:hsa05168	Herpes simplex infection
hsa:652346	path:hsa05168	Herpes simplex infection
hsa:652614	path:hsa05168	Herpes simplex infection
hsa:6672	path:hsa05168	Herpes simplex infection
hsa:6732	path:hsa05168	Herpes simplex infection
hsa:6772	path:hsa05168	Herpes simplex infection
hsa:6773	path:hsa05168	Herpes simplex infection
hsa:6874	path:hsa05168	Herpes simplex infection
hsa:6875	path:hsa05168	Herpes simplex infection
hsa:6877	path:hsa05168	Herpes simplex infection
hsa:6878	path:hsa05168	Herpes simplex infection
hsa:6881	path:hsa05168	Herpes simplex infection
hsa:6884	path:hsa05168	Herpes simplex infection
hsa:6885	path:hsa05168	Herpes simplex infection
hsa:6890	path:hsa05168	Herpes simplex infection
hsa:6891	path:hsa05168	Herpes simplex infection
hsa:6908	path:hsa05168	Herpes simplex infection
hsa:708	path:hsa05168	Herpes simplex infection
hsa:7097	path:hsa05168	Herpes simplex infection
hsa:7098	path:hsa05168	Herpes simplex infection
hsa:7124	path:hsa05168	Herpes simplex infection
hsa:7132	path:hsa05168	Herpes simplex infection
hsa:7157	path:hsa05168	Herpes simplex infection
hsa:718	path:hsa05168	Herpes simplex infection
hsa:7185	path:hsa05168	Herpes simplex infection
hsa:7186	path:hsa05168	Herpes simplex infection
hsa:7187	path:hsa05168	Herpes simplex infection
hsa:7188	path:hsa05168	Herpes simplex infection
hsa:7189	path:hsa05168	Herpes simplex infection
hsa:727	path:hsa05168	Herpes simplex infection
hsa:728343	path:hsa05168	Herpes simplex infection
hsa:7297	path:hsa05168	Herpes simplex infection
hsa:7874	path:hsa05168	Herpes simplex infection
hsa:836	path:hsa05168	Herpes simplex infection
hsa:83860	path:hsa05168	Herpes simplex infection
hsa:841	path:hsa05168	Herpes simplex infection
hsa:8454	path:hsa05168	Herpes simplex infection
hsa:8517	path:hsa05168	Herpes simplex infection
hsa:8683	path:hsa05168	Herpes simplex infection
hsa:8740	path:hsa05168	Herpes simplex infection
hsa:8764	path:hsa05168	Herpes simplex infection
hsa:8772	path:hsa05168	Herpes simplex infection
hsa:8863	path:hsa05168	Herpes simplex infection
hsa:8864	path:hsa05168	Herpes simplex infection
hsa:9021	path:hsa05168	Herpes simplex infection
hsa:9451	path:hsa05168	Herpes simplex infection
hsa:9519	path:hsa05168	Herpes simplex infection
hsa:9569	path:hsa05168	Herpes simplex infection
hsa:9575	path:hsa05168	Herpes simplex infection
hsa:9641	path:hsa05168	Herpes simplex infection
hsa:972	path:hsa05168	Herpes simplex infection
hsa:983	path:hsa05168	Herpes simplex infection
hsa:997	path:hsa05168	Herpes simplex infection
hsa:10000	path:hsa05200	Pathways in cancer
hsa:1017	path:hsa05200	Pathways in cancer
hsa:1019	path:hsa05200	Pathways in cancer
hsa:1021	path:hsa05200	Pathways in cancer
hsa:1026	path:hsa05200	Pathways in cancer
hsa:1027	path:hsa05200	Pathways in cancer
hsa:1029	path:hsa05200	Pathways in cancer
hsa:10297	path:hsa05200	Pathways in cancer
hsa:1030	path:hsa05200	Pathways in cancer
hsa:10319	path:hsa05200	Pathways in cancer
hsa:10342	path:hsa05200	Pathways in cancer
hsa:10401	path:hsa05200	Pathways in cancer
hsa:1050	path:hsa05200	Pathways in cancer
hsa:10928	path:hsa05200	Pathways in cancer
hsa:11186	path:hsa05200	Pathways in cancer
hsa:11211	path:hsa05200	Pathways in cancer
hsa:112398	path:hsa05200	Pathways in cancer
hsa:112399	path:hsa05200	Pathways in cancer
hsa:1147	path:hsa05200	Pathways in cancer
hsa:1163	path:hsa05200	Pathways in cancer
hsa:1282	path:hsa05200	Pathways in cancer
hsa:1284	path:hsa05200	Pathways in cancer
hsa:1286	path:hsa05200	Pathways in cancer
hsa:1287	path:hsa05200	Pathways in cancer
hsa:1288	path:hsa05200	Pathways in cancer
hsa:1387	path:hsa05200	Pathways in cancer
hsa:1398	path:hsa05200	Pathways in cancer
hsa:1399	path:hsa05200	Pathways in cancer
hsa:1436	path:hsa05200	Pathways in cancer
hsa:1438	path:hsa05200	Pathways in cancer
hsa:1441	path:hsa05200	Pathways in cancer
hsa:1487	path:hsa05200	Pathways in cancer
hsa:1488	path:hsa05200	Pathways in cancer
hsa:1495	path:hsa05200	Pathways in cancer
hsa:1496	path:hsa05200	Pathways in cancer
hsa:1499	path:hsa05200	Pathways in cancer
hsa:1612	path:hsa05200	Pathways in cancer
hsa:1613	path:hsa05200	Pathways in cancer
hsa:1630	path:hsa05200	Pathways in cancer
hsa:1855	path:hsa05200	Pathways in cancer
hsa:1856	path:hsa05200	Pathways in cancer
hsa:1857	path:hsa05200	Pathways in cancer
hsa:1869	path:hsa05200	Pathways in cancer
hsa:1870	path:hsa05200	Pathways in cancer
hsa:1871	path:hsa05200	Pathways in cancer
hsa:1950	path:hsa05200	Pathways in cancer
hsa:1956	path:hsa05200	Pathways in cancer
hsa:2033	path:hsa05200	Pathways in cancer
hsa:2034	path:hsa05200	Pathways in cancer
hsa:2064	path:hsa05200	Pathways in cancer
hsa:207	path:hsa05200	Pathways in cancer
hsa:208	path:hsa05200	Pathways in cancer
hsa:2113	path:hsa05200	Pathways in cancer
hsa:2122	path:hsa05200	Pathways in cancer
hsa:2246	path:hsa05200	Pathways in cancer
hsa:2247	path:hsa05200	Pathways in cancer
hsa:2248	path:hsa05200	Pathways in cancer
hsa:2249	path:hsa05200	Pathways in cancer
hsa:2250	path:hsa05200	Pathways in cancer
hsa:2251	path:hsa05200	Pathways in cancer
hsa:2252	path:hsa05200	Pathways in cancer
hsa:2253	path:hsa05200	Pathways in cancer
hsa:2254	path:hsa05200	Pathways in cancer
hsa:2255	path:hsa05200	Pathways in cancer
hsa:2256	path:hsa05200	Pathways in cancer
hsa:2257	path:hsa05200	Pathways in cancer
hsa:2258	path:hsa05200	Pathways in cancer
hsa:2259	path:hsa05200	Pathways in cancer
hsa:2260	path:hsa05200	Pathways in cancer
hsa:2261	path:hsa05200	Pathways in cancer
hsa:2263	path:hsa05200	Pathways in cancer
hsa:2271	path:hsa05200	Pathways in cancer
hsa:2277	path:hsa05200	Pathways in cancer
hsa:22798	path:hsa05200	Pathways in cancer
hsa:2308	path:hsa05200	Pathways in cancer
hsa:2322	path:hsa05200	Pathways in cancer
hsa:2323	path:hsa05200	Pathways in cancer
hsa:2335	path:hsa05200	Pathways in cancer
hsa:2353	path:hsa05200	Pathways in cancer
hsa:23533	path:hsa05200	Pathways in cancer
hsa:23604	path:hsa05200	Pathways in cancer
hsa:23624	path:hsa05200	Pathways in cancer
hsa:2475	path:hsa05200	Pathways in cancer
hsa:25	path:hsa05200	Pathways in cancer
hsa:2535	path:hsa05200	Pathways in cancer
hsa:26060	path:hsa05200	Pathways in cancer
hsa:26281	path:hsa05200	Pathways in cancer
hsa:26291	path:hsa05200	Pathways in cancer
hsa:27006	path:hsa05200	Pathways in cancer
hsa:27148	path:hsa05200	Pathways in cancer
hsa:2735	path:hsa05200	Pathways in cancer
hsa:2736	path:hsa05200	Pathways in cancer
hsa:2737	path:hsa05200	Pathways in cancer
hsa:284217	path:hsa05200	Pathways in cancer
hsa:2885	path:hsa05200	Pathways in cancer
hsa:29119	path:hsa05200	Pathways in cancer
hsa:2932	path:hsa05200	Pathways in cancer
hsa:2950	path:hsa05200	Pathways in cancer
hsa:2956	path:hsa05200	Pathways in cancer
hsa:3065	path:hsa05200	Pathways in cancer
hsa:3066	path:hsa05200	Pathways in cancer
hsa:3082	path:hsa05200	Pathways in cancer
hsa:3091	path:hsa05200	Pathways in cancer
hsa:324	path:hsa05200	Pathways in cancer
hsa:3265	path:hsa05200	Pathways in cancer
hsa:329	path:hsa05200	Pathways in cancer
hsa:330	path:hsa05200	Pathways in cancer
hsa:331	path:hsa05200	Pathways in cancer
hsa:332	path:hsa05200	Pathways in cancer
hsa:3320	path:hsa05200	Pathways in cancer
hsa:3326	path:hsa05200	Pathways in cancer
hsa:3479	path:hsa05200	Pathways in cancer
hsa:3480	path:hsa05200	Pathways in cancer
hsa:354	path:hsa05200	Pathways in cancer
hsa:355	path:hsa05200	Pathways in cancer
hsa:3551	path:hsa05200	Pathways in cancer
hsa:356	path:hsa05200	Pathways in cancer
hsa:3569	path:hsa05200	Pathways in cancer
hsa:3576	path:hsa05200	Pathways in cancer
hsa:3655	path:hsa05200	Pathways in cancer
hsa:367	path:hsa05200	Pathways in cancer
hsa:3673	path:hsa05200	Pathways in cancer
hsa:3674	path:hsa05200	Pathways in cancer
hsa:3675	path:hsa05200	Pathways in cancer
hsa:3685	path:hsa05200	Pathways in cancer
hsa:3688	path:hsa05200	Pathways in cancer
hsa:369	path:hsa05200	Pathways in cancer
hsa:3716	path:hsa05200	Pathways in cancer
hsa:3725	path:hsa05200	Pathways in cancer
hsa:3728	path:hsa05200	Pathways in cancer
hsa:3815	path:hsa05200	Pathways in cancer
hsa:3845	path:hsa05200	Pathways in cancer
hsa:387	path:hsa05200	Pathways in cancer
hsa:3908	path:hsa05200	Pathways in cancer
hsa:3909	path:hsa05200	Pathways in cancer
hsa:3910	path:hsa05200	Pathways in cancer
hsa:3911	path:hsa05200	Pathways in cancer
hsa:3912	path:hsa05200	Pathways in cancer
hsa:3913	path:hsa05200	Pathways in cancer
hsa:3914	path:hsa05200	Pathways in cancer
hsa:3915	path:hsa05200	Pathways in cancer
hsa:3918	path:hsa05200	Pathways in cancer
hsa:405	path:hsa05200	Pathways in cancer
hsa:4087	path:hsa05200	Pathways in cancer
hsa:4088	path:hsa05200	Pathways in cancer
hsa:4089	path:hsa05200	Pathways in cancer
hsa:4149	path:hsa05200	Pathways in cancer
hsa:4193	path:hsa05200	Pathways in cancer
hsa:4233	path:hsa05200	Pathways in cancer
hsa:4254	path:hsa05200	Pathways in cancer
hsa:4286	path:hsa05200	Pathways in cancer
hsa:4292	path:hsa05200	Pathways in cancer
hsa:4312	path:hsa05200	Pathways in cancer
hsa:4313	path:hsa05200	Pathways in cancer
hsa:4318	path:hsa05200	Pathways in cancer
hsa:4436	path:hsa05200	Pathways in cancer
hsa:4437	path:hsa05200	Pathways in cancer
hsa:4609	path:hsa05200	Pathways in cancer
hsa:4790	path:hsa05200	Pathways in cancer
hsa:4791	path:hsa05200	Pathways in cancer
hsa:4792	path:hsa05200	Pathways in cancer
hsa:4824	path:hsa05200	Pathways in cancer
hsa:4843	path:hsa05200	Pathways in cancer
hsa:4893	path:hsa05200	Pathways in cancer
hsa:4914	path:hsa05200	Pathways in cancer
hsa:51176	path:hsa05200	Pathways in cancer
hsa:51384	path:hsa05200	Pathways in cancer
hsa:5154	path:hsa05200	Pathways in cancer
hsa:5155	path:hsa05200	Pathways in cancer
hsa:5156	path:hsa05200	Pathways in cancer
hsa:51588	path:hsa05200	Pathways in cancer
hsa:5159	path:hsa05200	Pathways in cancer
hsa:51684	path:hsa05200	Pathways in cancer
hsa:5228	path:hsa05200	Pathways in cancer
hsa:5290	path:hsa05200	Pathways in cancer
hsa:5291	path:hsa05200	Pathways in cancer
hsa:5293	path:hsa05200	Pathways in cancer
hsa:5294	path:hsa05200	Pathways in cancer
hsa:5295	path:hsa05200	Pathways in cancer
hsa:5296	path:hsa05200	Pathways in cancer
hsa:5335	path:hsa05200	Pathways in cancer
hsa:5336	path:hsa05200	Pathways in cancer
hsa:5337	path:hsa05200	Pathways in cancer
hsa:5371	path:hsa05200	Pathways in cancer
hsa:54205	path:hsa05200	Pathways in cancer
hsa:54361	path:hsa05200	Pathways in cancer
hsa:54583	path:hsa05200	Pathways in cancer
hsa:5467	path:hsa05200	Pathways in cancer
hsa:5468	path:hsa05200	Pathways in cancer
hsa:5578	path:hsa05200	Pathways in cancer
hsa:5579	path:hsa05200	Pathways in cancer
hsa:5582	path:hsa05200	Pathways in cancer
hsa:5594	path:hsa05200	Pathways in cancer
hsa:5595	path:hsa05200	Pathways in cancer
hsa:5599	path:hsa05200	Pathways in cancer
hsa:5601	path:hsa05200	Pathways in cancer
hsa:5602	path:hsa05200	Pathways in cancer
hsa:5604	path:hsa05200	Pathways in cancer
hsa:5605	path:hsa05200	Pathways in cancer
hsa:572	path:hsa05200	Pathways in cancer
hsa:5727	path:hsa05200	Pathways in cancer
hsa:5728	path:hsa05200	Pathways in cancer
hsa:5743	path:hsa05200	Pathways in cancer
hsa:5747	path:hsa05200	Pathways in cancer
hsa:581	path:hsa05200	Pathways in cancer
hsa:5879	path:hsa05200	Pathways in cancer
hsa:5880	path:hsa05200	Pathways in cancer
hsa:5881	path:hsa05200	Pathways in cancer
hsa:5888	path:hsa05200	Pathways in cancer
hsa:5894	path:hsa05200	Pathways in cancer
hsa:5898	path:hsa05200	Pathways in cancer
hsa:5899	path:hsa05200	Pathways in cancer
hsa:5900	path:hsa05200	Pathways in cancer
hsa:5914	path:hsa05200	Pathways in cancer
hsa:5915	path:hsa05200	Pathways in cancer
hsa:5925	path:hsa05200	Pathways in cancer
hsa:595	path:hsa05200	Pathways in cancer
hsa:596	path:hsa05200	Pathways in cancer
hsa:5970	path:hsa05200	Pathways in cancer
hsa:5979	path:hsa05200	Pathways in cancer
hsa:598	path:hsa05200	Pathways in cancer
hsa:613	path:hsa05200	Pathways in cancer
hsa:6256	path:hsa05200	Pathways in cancer
hsa:6257	path:hsa05200	Pathways in cancer
hsa:6258	path:hsa05200	Pathways in cancer
hsa:637	path:hsa05200	Pathways in cancer
hsa:64399	path:hsa05200	Pathways in cancer
hsa:6469	path:hsa05200	Pathways in cancer
hsa:650	path:hsa05200	Pathways in cancer
hsa:6502	path:hsa05200	Pathways in cancer
hsa:6513	path:hsa05200	Pathways in cancer
hsa:652	path:hsa05200	Pathways in cancer
hsa:652346	path:hsa05200	Pathways in cancer
hsa:6608	path:hsa05200	Pathways in cancer
hsa:6654	path:hsa05200	Pathways in cancer
hsa:6655	path:hsa05200	Pathways in cancer
hsa:6688	path:hsa05200	Pathways in cancer
hsa:673	path:hsa05200	Pathways in cancer
hsa:675	path:hsa05200	Pathways in cancer
hsa:6772	path:hsa05200	Pathways in cancer
hsa:6774	path:hsa05200	Pathways in cancer
hsa:6776	path:hsa05200	Pathways in cancer
hsa:6777	path:hsa05200	Pathways in cancer
hsa:6789	path:hsa05200	Pathways in cancer
hsa:6921	path:hsa05200	Pathways in cancer
hsa:6923	path:hsa05200	Pathways in cancer
hsa:6932	path:hsa05200	Pathways in cancer
hsa:6934	path:hsa05200	Pathways in cancer
hsa:7039	path:hsa05200	Pathways in cancer
hsa:7040	path:hsa05200	Pathways in cancer
hsa:7042	path:hsa05200	Pathways in cancer
hsa:7043	path:hsa05200	Pathways in cancer
hsa:7046	path:hsa05200	Pathways in cancer
hsa:7048	path:hsa05200	Pathways in cancer
hsa:7157	path:hsa05200	Pathways in cancer
hsa:7170	path:hsa05200	Pathways in cancer
hsa:7175	path:hsa05200	Pathways in cancer
hsa:7184	path:hsa05200	Pathways in cancer
hsa:7185	path:hsa05200	Pathways in cancer
hsa:7186	path:hsa05200	Pathways in cancer
hsa:7187	path:hsa05200	Pathways in cancer
hsa:7188	path:hsa05200	Pathways in cancer
hsa:7189	path:hsa05200	Pathways in cancer
hsa:7422	path:hsa05200	Pathways in cancer
hsa:7423	path:hsa05200	Pathways in cancer
hsa:7424	path:hsa05200	Pathways in cancer
hsa:7428	path:hsa05200	Pathways in cancer
hsa:7471	path:hsa05200	Pathways in cancer
hsa:7472	path:hsa05200	Pathways in cancer
hsa:7473	path:hsa05200	Pathways in cancer
hsa:7474	path:hsa05200	Pathways in cancer
hsa:7475	path:hsa05200	Pathways in cancer
hsa:7476	path:hsa05200	Pathways in cancer
hsa:7477	path:hsa05200	Pathways in cancer
hsa:7478	path:hsa05200	Pathways in cancer
hsa:7479	path:hsa05200	Pathways in cancer
hsa:7480	path:hsa05200	Pathways in cancer
hsa:7481	path:hsa05200	Pathways in cancer
hsa:7482	path:hsa05200	Pathways in cancer
hsa:7483	path:hsa05200	Pathways in cancer
hsa:7484	path:hsa05200	Pathways in cancer
hsa:7704	path:hsa05200	Pathways in cancer
hsa:7849	path:hsa05200	Pathways in cancer
hsa:7855	path:hsa05200	Pathways in cancer
hsa:7976	path:hsa05200	Pathways in cancer
hsa:8030	path:hsa05200	Pathways in cancer
hsa:8031	path:hsa05200	Pathways in cancer
hsa:80326	path:hsa05200	Pathways in cancer
hsa:8074	path:hsa05200	Pathways in cancer
hsa:81029	path:hsa05200	Pathways in cancer
hsa:8312	path:hsa05200	Pathways in cancer
hsa:8313	path:hsa05200	Pathways in cancer
hsa:8321	path:hsa05200	Pathways in cancer
hsa:8322	path:hsa05200	Pathways in cancer
hsa:8323	path:hsa05200	Pathways in cancer
hsa:8324	path:hsa05200	Pathways in cancer
hsa:8325	path:hsa05200	Pathways in cancer
hsa:8326	path:hsa05200	Pathways in cancer
hsa:83439	path:hsa05200	Pathways in cancer
hsa:83593	path:hsa05200	Pathways in cancer
hsa:836	path:hsa05200	Pathways in cancer
hsa:841	path:hsa05200	Pathways in cancer
hsa:842	path:hsa05200	Pathways in cancer
hsa:8453	path:hsa05200	Pathways in cancer
hsa:8503	path:hsa05200	Pathways in cancer
hsa:8517	path:hsa05200	Pathways in cancer
hsa:8554	path:hsa05200	Pathways in cancer
hsa:861	path:hsa05200	Pathways in cancer
hsa:862	path:hsa05200	Pathways in cancer
hsa:8643	path:hsa05200	Pathways in cancer
hsa:867	path:hsa05200	Pathways in cancer
hsa:868	path:hsa05200	Pathways in cancer
hsa:8772	path:hsa05200	Pathways in cancer
hsa:8817	path:hsa05200	Pathways in cancer
hsa:8822	path:hsa05200	Pathways in cancer
hsa:8823	path:hsa05200	Pathways in cancer
hsa:8900	path:hsa05200	Pathways in cancer
hsa:89780	path:hsa05200	Pathways in cancer
hsa:898	path:hsa05200	Pathways in cancer
hsa:9063	path:hsa05200	Pathways in cancer
hsa:9134	path:hsa05200	Pathways in cancer
hsa:9618	path:hsa05200	Pathways in cancer
hsa:9915	path:hsa05200	Pathways in cancer
hsa:9965	path:hsa05200	Pathways in cancer
hsa:9978	path:hsa05200	Pathways in cancer
hsa:998	path:hsa05200	Pathways in cancer
hsa:999	path:hsa05200	Pathways in cancer
hsa:10000	path:hsa05210	Colorectal cancer
hsa:10297	path:hsa05210	Colorectal cancer
hsa:1499	path:hsa05210	Colorectal cancer
hsa:1630	path:hsa05210	Colorectal cancer
hsa:207	path:hsa05210	Colorectal cancer
hsa:208	path:hsa05210	Colorectal cancer
hsa:2353	path:hsa05210	Colorectal cancer
hsa:23533	path:hsa05210	Colorectal cancer
hsa:26060	path:hsa05210	Colorectal cancer
hsa:2932	path:hsa05210	Colorectal cancer
hsa:2956	path:hsa05210	Colorectal cancer
hsa:324	path:hsa05210	Colorectal cancer
hsa:332	path:hsa05210	Colorectal cancer
hsa:369	path:hsa05210	Colorectal cancer
hsa:3725	path:hsa05210	Colorectal cancer
hsa:3845	path:hsa05210	Colorectal cancer
hsa:387	path:hsa05210	Colorectal cancer
